jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,rbversion,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,obj_id
2458628.9032292,2,874403221315,19.649900436401367,/ztf/archive/sci/2019/0525/403218/ztf_20190525403218_000543_zr_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,,,,874.0,13.0,543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.024799346923828,2.4197399852710078e-06,0.01935419999063015,0.0747687965631485,7.99077042756835e-06,ZTF18abccmiq
2458628.9592361,1,874459230015,19.90679931640625,/ztf/archive/sci/2019/0525/458785/ztf_20190525458785_000542_zg_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,8.74459230015015e+17,t,10.0,874.0,0.0,542.0,172.40899658203125,2224.760009765625,309.5429421,9.0762006,16.447099685668945,0.06015300005674362,1081.280029296875,16.53969955444336,0.02459999918937683,1.9346400499343872,12.333999633789062,0.014999999664723873,0.39800000190734863,0.012000000104308128,-0.08785499632358551,0.09257099777460098,1.2540199756622314,0.656000018119812,172.40899658203125,3.3670899868011475,2.0,0.289000004529953,0.289000004529953,0.23045800626277924,0.23045800626277924,1.0,7.0,0.0,0.29714301228523254,0.9843649864196777,15.830499649047852,0.021800000220537186,309.5430026,9.0767414,5.18022,26.079099655151367,2.461440089973621e-06,0.019616400822997093,-0.04648419842123985,7.9250303315348e-06,ZTF18abccmiq
2458628.960625,1,874460621315,19.63949966430664,/ztf/archive/sci/2019/0525/460590/ztf_20190525460590_000543_zg_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,,,,874.0,13.0,543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.13050079345703,5.71530017623445e-06,0.030039900913834572,-0.05146000161767006,1.8860999261960387e-05,ZTF18abccmiq
2458633.9420833,1,879442080015,20.72439956665039,/ztf/archive/sci/2019/0530/442083/ztf_20190530442083_000542_zg_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,,,,879.0,0.0,542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.059999465942383,1.750230012476095e-06,0.016424700617790222,-0.03120730072259903,5.6652002058399376e-06,ZTF18abccmiq
2458634.9227894,2,880422781315,20.7106990814209,/ztf/archive/sci/2019/0531/422778/ztf_20190531422778_000543_zr_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,,,,880.0,13.0,543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.03529930114746,1.8454300061421236e-06,0.016914499923586845,0.07585839927196503,6.105629836383741e-06,ZTF18abccmiq
2458634.9612847,1,880461281315,20.699600219726562,/ztf/archive/sci/2019/0531/461285/ztf_20190531461285_000543_zg_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,,,,880.0,13.0,543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.162700653076172,2.2309000087261666e-06,0.01858299970626831,-0.06835419684648514,7.3836899900925346e-06,ZTF18abccmiq
2458634.9785417,1,880478541315,20.156700134277344,/ztf/archive/sci/2019/0531/478530/ztf_20190531478530_000543_zg_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,,,,880.0,13.0,543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.160400390625,2.52147992796381e-06,0.019903099164366722,-0.0534403994679451,8.337699910043739e-06,ZTF18abccmiq
2458636.9778472,1,882477840015,20.29170036315918,/ztf/archive/sci/2019/0602/477546/ztf_20190602477546_000542_zg_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,,,,882.0,0.0,542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.091899871826172,1.8848500076273922e-06,0.016951000317931175,-0.036818500608205795,6.112400114943739e-06,ZTF18abccmiq
2458637.9227199,2,883422711315,20.79829978942871,/ztf/archive/sci/2019/0603/422720/ztf_20190603422720_000543_zr_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,,,,883.0,13.0,543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.034799575805664,1.555680000819848e-06,0.015684200450778008,0.0796646997332573,5.122410129843047e-06,ZTF18abccmiq
2458637.9617477,1,883461741315,20.91469955444336,/ztf/archive/sci/2019/0603/461748/ztf_20190603461748_000543_zg_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,,,,883.0,13.0,543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.127700805664062,1.7473099660492153e-06,0.016589200124144554,-0.041303399950265884,5.768580194853712e-06,ZTF18abccmiq
2458639.904213,2,885404210015,20.46619987487793,/ztf/archive/sci/2019/0605/404167/ztf_20190605404167_000542_zr_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,,,,885.0,0.0,542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0216007232666,1.355399945168756e-06,0.01430089958012104,0.07471910119056702,4.4070297917642165e-06,ZTF18abccmiq
2458639.9388657,1,885438860015,20.8572998046875,/ztf/archive/sci/2019/0605/438773/ztf_20190605438773_000542_zg_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,,,,885.0,0.0,542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.103500366210938,1.5965199509082595e-06,0.015516900457441807,-0.041389498859643936,5.206080004427349e-06,ZTF18abccmiq
2458640.9458333,1,886445831315,20.657899856567383,/ztf/archive/sci/2019/0606/445833/ztf_20190606445833_000543_zg_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,,,,886.0,13.0,543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.18400001525879,1.9970000266766874e-06,0.01767989993095398,-0.0633511021733284,6.557620054081781e-06,ZTF18abccmiq
2458640.9632639,2,886463261315,20.78580093383789,/ztf/archive/sci/2019/0606/463264/ztf_20190606463264_000543_zr_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,,,,886.0,13.0,543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.08989906311035,1.397350047227519e-06,0.0148996002972126,0.07435309886932373,4.56512998425751e-06,ZTF18abccmiq
