jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,rbversion,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,obj_id
2459063.7412384,1,1309241232815,19.891599655151367,/ztf/archive/sci/2020/0802/241238/ztf_20200802241238_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1.309241232815015e+18,t,5.0,1309.0,28.0,762.0,3059.02001953125,1308.800048828125,249.5263946,47.2034927,20.074399948120117,0.23921899497509003,0.9909070134162903,19.464000701904297,0.2842000126838684,0.39557400345802307,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.036757998168468475,-0.610351026058197,1.1652699708938599,0.9020000100135803,13.475099563598633,0.42758598923683167,2.0,0.7630000114440918,0.6690000295639038,0.6547849774360657,0.5741170048713684,1.1405099630355835,6.0,0.0,0.697143018245697,0.8949919939041138,19.350500106811523,0.32739999890327454,249.5264494,47.2035951,5.69687,26.34040069580078,7.74549971538363e-06,0.03215910121798515,-0.051477398723363876,1.48584003909491e-05,ZTF18abrzzyk
2459063.8441782,2,1309344172815,19.437999725341797,/ztf/archive/sci/2020/0802/344155/ztf_20200802344155_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,,,,1309.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.288299560546875,8.554169653507415e-06,0.03452460095286369,0.1203019991517067,1.4895799722580705e-05,ZTF18abrzzyk
2459063.8827083,2,1309382702815,19.155799865722656,/ztf/archive/sci/2020/0802/382708/ztf_20200802382708_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1309.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.238800048828125,1.2892100130557083e-05,0.04183100163936615,0.11780600249767303,2.2344800527207553e-05,ZTF18abrzzyk
2459064.7895255,2,1310289522815,19.495500564575195,/ztf/archive/sci/2020/0803/289525/ztf_20200803289525_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1310.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.27199935913086,6.84295991959516e-06,0.030988400802016258,0.1134679988026619,1.1984499906247947e-05,ZTF18abrzzyk
2459065.7837731,3,1311283772815,19.78380012512207,/ztf/archive/sci/2020/0804/283773/ztf_20200804283773_000762_zi_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1311.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.489700317382812,2.0703100744867697e-06,0.02508479915559292,0.19265499711036682,1.119640000979416e-05,ZTF18abrzzyk
2459065.8024537,3,1311302452815,19.681299209594727,/ztf/archive/sci/2020/0804/302442/ztf_20200804302442_000762_zi_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1311.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.476699829101562,1.2133899645050406e-06,0.01915219984948635,0.19238799810409546,6.58191993352375e-06,ZTF18abrzzyk
2459065.8284954,2,1311328492815,19.23080062866211,/ztf/archive/sci/2020/0804/328449/ztf_20200804328449_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,,,,1311.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.24020004272461,1.1336000170558691e-05,0.03970300033688545,0.13081200420856476,1.9832099496852607e-05,ZTF18abrzzyk
2459065.8759028,2,1311375902815,18.973499298095703,/ztf/archive/sci/2020/0804/375718/ztf_20200804375718_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1311.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.19070053100586,1.5245899703586474e-05,0.044012401252985,0.11952999979257584,2.6293400878785178e-05,ZTF18abrzzyk
2459066.7482986,2,1312248292815,20.028200149536133,/ztf/archive/sci/2020/0805/248299/ztf_20200805248299_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1312.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.324199676513672,3.817840024566976e-06,0.02304309979081154,0.10824300348758698,6.654639946646057e-06,ZTF18abrzzyk
2459066.7619329,3,1312261932815,20.227500915527344,/ztf/archive/sci/2020/0805/261921/ztf_20200805261921_000762_zi_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1.312261932815015e+18,t,17.0,1312.0,28.0,762.0,3033.3701171875,1310.18994140625,249.5266144,47.2033956,19.593000411987305,0.14548900723457336,1.1543200016021729,20.180299758911133,0.40450000762939453,0.8474370241165161,17.25,0.05999999865889549,5.590000152587891,0.22200000286102295,-1.2806700468063354,0.5873129963874817,2.3499999046325684,0.9940000176429749,39.13059997558594,0.047189000993967056,1.0368200540542603,0.6079999804496765,0.5350000262260437,0.2587229907512665,0.22766000032424927,1.1364500522613525,7.0,0.0,0.7414289712905884,0.9758189916610718,20.039499282836914,0.447299987077713,249.5263956,47.2035822,5.79535,26.5310001373291,9.629840178604354e-07,0.017021799460053444,0.19002699851989746,5.212829819356557e-06,ZTF18abrzzyk
2459066.7894792,3,1312289472815,20.165300369262695,/ztf/archive/sci/2020/0805/289468/ztf_20200805289468_000762_zi_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1312.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.528200149536133,1.4715100178364082e-06,0.020963100716471672,0.1874060034751892,8.051440090639517e-06,ZTF18abrzzyk
2459066.8760069,1,1312376002815,19.057100296020508,/ztf/archive/sci/2020/0805/375556/ztf_20200805375556_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1.312376002815015e+18,t,1.0,1312.0,28.0,762.0,3032.800048828125,1252.3800048828125,249.5266374,47.2033718,19.634199142456055,0.3498300015926361,1.2119799852371216,18.940799713134766,0.30070000886917114,0.9147210121154785,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,4.4992499351501465,-0.6934009790420532,1.45455002784729,0.703000009059906,39.7046012878418,0.11630900204181671,2.0,1.0859999656677246,0.8009999990463257,0.7466220259666443,0.5506860017776489,1.3558100461959839,4.0,0.0,0.4928570091724396,0.8903589844703674,18.85689926147461,0.35690000653266907,249.5264494,47.2035951,5.00086,26.13520050048828,1.8159600585931912e-05,0.040586598217487335,-0.0486178994178772,4.308329880586825e-05,ZTF18abrzzyk
2459067.7061574,1,1313206152815,20.387699127197266,/ztf/archive/sci/2020/0806/206157/ztf_20200806206157_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,SRG,1,t17_f5_c3,,,,1313.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.36199951171875,4.750379957840778e-06,0.025818100199103355,-0.060596298426389694,8.390859875362366e-06,ZTF18abrzzyk
2459067.7070949,1,1313207092815,20.41550064086914,/ztf/archive/sci/2020/0806/207095/ztf_20200806207095_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1313.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.35219955444336,5.125939878780628e-06,0.026749499142169952,-0.05486559867858887,9.067600331036374e-06,ZTF18abrzzyk
2459067.7466204,3,1313246622815,20.355199813842773,/ztf/archive/sci/2020/0806/246620/ztf_20200806246620_000762_zi_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1.313246622815015e+18,1,11.0,1313.0,28.0,762.0,3038.68994140625,1327.97998046875,249.5266237,47.2034131,19.654699325561523,0.15815399587154388,1.8153400421142578,19.723100662231445,0.23980000615119934,0.8224629759788513,17.25,0.05999999865889549,5.590000152587891,0.22200000286102295,-0.0894320011138916,0.06844600290060043,1.2208499908447266,0.9890000224113464,33.81370162963867,0.6321439743041992,2.0,0.6060000061988831,0.492000013589859,0.4963749945163727,0.4029980003833771,1.2317099571228027,8.0,0.0,0.745714008808136,0.5658550262451172,19.850099563598633,0.3370000123977661,249.5263956,47.2035822,7.31441,26.54170036315918,9.223260235557973e-07,0.01662999950349331,0.19020900130271912,4.949240064888727e-06,ZTF18abrzzyk
2459067.7466204,3,1313246622815,20.355199813842773,/ztf/archive/sci/2020/0806/246620/ztf_20200806246620_000762_zi_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1.313246622815015e+18,t,11.0,1313.0,28.0,762.0,3038.68994140625,1327.97998046875,249.5266237,47.2034131,19.654699325561523,0.15815399587154388,1.8153400421142578,19.723100662231445,0.23980000615119934,0.8224629759788513,17.25,0.05999999865889549,5.590000152587891,0.22200000286102295,-0.0894320011138916,0.06844600290060043,1.2208499908447266,0.9890000224113464,33.81370162963867,0.6321439743041992,2.0,0.6060000061988831,0.492000013589859,0.4963749945163727,0.4029980003833771,1.2317099571228027,8.0,0.0,0.745714008808136,0.5658550262451172,19.850099563598633,0.3370000123977661,249.5263956,47.2035822,7.31441,26.54170036315918,9.223260235557973e-07,0.01662999950349331,0.19020900130271912,4.949240064888727e-06,ZTF18abrzzyk
2459067.7574421,3,1313257442815,20.330799102783203,/ztf/archive/sci/2020/0806/257442/ztf_20200806257442_000762_zi_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1.313257442815015e+18,t,6.0,1313.0,28.0,762.0,3049.489990234375,1322.280029296875,249.5266608,47.2034242,19.403900146484375,0.1406089961528778,2.195159912109375,19.753400802612305,0.2526000142097473,0.8418179750442505,17.25,0.05999999865889549,5.590000152587891,0.22200000286102295,-0.5709279775619507,0.3494980037212372,1.2143700122833252,0.9890000224113464,23.00819969177246,0.5774340033531189,2.0,0.6190000176429749,0.5429999828338623,0.5097309947013855,0.447147011756897,1.1399600505828857,8.0,0.0,0.754285991191864,0.7077580094337463,19.863399505615234,0.3499999940395355,249.5263956,47.2035822,5.31776,26.537900924682617,1.1178700560776633e-06,0.018299199640750885,0.19066199660301208,6.111809852882288e-06,ZTF18abrzzyk
2459067.776956,2,1313276952815,20.11280059814453,/ztf/archive/sci/2020/0806/276806/ztf_20200806276806_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1313.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.32509994506836,3.290819904577802e-06,0.0213444996625185,0.1138250008225441,5.712749953090679e-06,ZTF18abrzzyk
2459067.8846528,1,1313384652815,19.16699981689453,/ztf/archive/sci/2020/0806/384294/ztf_20200806384294_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1313.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.126100540161133,1.5947100109769963e-05,0.0397321991622448,-0.020468899980187416,3.5957000363850966e-05,ZTF18abrzzyk
2459068.6993866,1,1314199382815,20.871000289916992,/ztf/archive/sci/2020/0807/199387/ztf_20200807199387_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,SRG,1,t17_f5_c3,,,,1314.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.364599227905273,4.4160501602164e-06,0.02491920068860054,-0.08055339753627777,7.657939931959845e-06,ZTF18abrzzyk
2459068.7268287,1,1314226822815,20.362300872802734,/ztf/archive/sci/2020/0807/226829/ztf_20200807226829_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1314.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.364599227905273,5.65329992241459e-06,0.02800160087645054,-0.07954879850149155,1.0099200153490528e-05,ZTF18abrzzyk
2459068.7564468,2,1314256442815,20.325000762939453,/ztf/archive/sci/2020/0807/256447/ztf_20200807256447_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1314.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.34630012512207,3.3190099202329293e-06,0.0215246994048357,0.10778400301933289,5.794840035378002e-06,ZTF18abrzzyk
2459068.7573727,2,1314257372815,20.28820037841797,/ztf/archive/sci/2020/0807/257373/ztf_20200807257373_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,SRG,1,t17_f5_c3,1.314257372815015e+18,1,3.0,1314.0,28.0,762.0,3055.2900390625,1311.699951171875,249.526541,47.2034053,19.989700317382812,0.24132099747657776,1.4415500164031982,19.974000930786133,0.31850001215934753,0.8240000009536743,17.667999267578125,0.07599999755620956,5.8470001220703125,0.4740000069141388,0.5194900035858154,-0.015747999772429466,1.1986600160598755,0.7549999952316284,17.209699630737305,0.3141610026359558,2.0,0.7889999747276306,0.6290000081062317,0.6582329869270325,0.5247510075569153,1.2543699741363525,6.0,0.0,0.9071429967880249,0.9775220155715942,19.5487003326416,0.27219998836517334,249.5264991,47.2036382,5.37798,26.336700439453125,4.414429895405192e-06,0.024789199233055115,0.11080300062894821,7.711049875069875e-06,ZTF18abrzzyk
2459068.7850347,3,1314285032815,20.35219955444336,/ztf/archive/sci/2020/0807/285035/ztf_20200807285035_000762_zi_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1314.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.541400909423828,6.927829758751614e-07,0.014375399798154831,0.18886299431324005,3.757090098588378e-06,ZTF18abrzzyk
2459068.7573727,2,1314257372815,20.28820037841797,/ztf/archive/sci/2020/0807/257373/ztf_20200807257373_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,SRG,1,t17_f5_c3,1.314257372815015e+18,t,3.0,1314.0,28.0,762.0,3055.2900390625,1311.699951171875,249.526541,47.2034053,19.989700317382812,0.24132099747657776,1.4415500164031982,19.974000930786133,0.31850001215934753,0.8240000009536743,17.667999267578125,0.07599999755620956,5.8470001220703125,0.4740000069141388,0.5194900035858154,-0.015747999772429466,1.1986600160598755,0.7549999952316284,17.209699630737305,0.3141610026359558,2.0,0.7889999747276306,0.6290000081062317,0.6582329869270325,0.5247510075569153,1.2543699741363525,6.0,0.0,0.9071429967880249,0.9775220155715942,19.5487003326416,0.27219998836517334,249.5264991,47.2036382,5.37798,26.336700439453125,4.414429895405192e-06,0.024789199233055115,0.11080300062894821,7.711049875069875e-06,ZTF18abrzzyk
2459068.8085069,3,1314308502815,20.2549991607666,/ztf/archive/sci/2020/0807/308507/ztf_20200807308507_000762_zi_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1.314308502815015e+18,t,8.0,1314.0,28.0,762.0,3027.699951171875,1299.1400146484375,249.5266704,47.2033462,19.653900146484375,0.15192799270153046,1.3877500295639038,19.70549964904785,0.24889999628067017,1.0646100044250488,17.25,0.05999999865889549,5.590000152587891,0.22200000286102295,-2.2110400199890137,0.051559001207351685,2.3499999046325684,0.9240000247955322,44.80030059814453,0.5495200157165527,1.0693999528884888,0.828000009059906,0.6990000009536743,0.3523400127887726,0.29744699597358704,1.1845500469207764,5.0,0.0,0.8228570222854614,0.8272759914398193,19.55389976501465,0.2720000147819519,249.5263956,47.2035822,5.47223,26.53190040588379,8.813290151010733e-07,0.016267700120806694,0.18576699495315552,4.757750048156595e-06,ZTF18abrzzyk
2459068.8760764,2,1314376072815,19.56290054321289,/ztf/archive/sci/2020/0807/375660/ztf_20200807375660_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1314.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.237600326538086,6.502959877252579e-06,0.030140500515699387,0.12682700157165527,1.1305700354569126e-05,ZTF18abrzzyk
2459069.6977546,2,1315197752815,20.79960060119629,/ztf/archive/sci/2020/0808/197755/ztf_20200808197755_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1.315197752815015e+18,1,8.0,1315.0,28.0,762.0,3050.340087890625,1347.6700439453125,249.5265434,47.2034309,19.839500427246094,0.18371200561523438,2.245029926300049,19.729799270629883,0.17470000684261322,0.7429909706115723,17.667999267578125,0.07599999755620956,5.8470001220703125,0.4740000069141388,0.13995899260044098,-0.10968299955129623,1.1720199584960938,0.8659999966621399,22.156999588012695,1.0698200464248657,2.0,0.8199999928474426,0.675000011920929,0.6996449828147888,0.5759270191192627,1.2148200273513794,6.0,0.0,0.88857102394104,0.9878829717636108,19.795299530029297,0.2287999987602234,249.5264991,47.2036382,6.32234,26.346500396728516,4.3320101212884765e-06,0.02464980073273182,0.10628999769687653,7.566010026494041e-06,ZTF18abrzzyk
2459069.6986921,2,1315198692815,20.892799377441406,/ztf/archive/sci/2020/0808/198692/ztf_20200808198692_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,SRG,1,t17_f5_c3,1.315198692815015e+18,1,4.0,1315.0,28.0,762.0,3051.93994140625,1344.5799560546875,249.5264766,47.2034582,19.917400360107422,0.17111100256443024,2.366569995880127,20.106300354003906,0.23739999532699585,0.6449620127677917,17.667999267578125,0.07599999755620956,5.8470001220703125,0.4740000069141388,0.2949660122394562,0.18887299299240112,1.1210700273513794,0.906000018119812,20.55620002746582,0.7864990234375,2.0,0.6949999928474426,0.5690000057220459,0.6199430227279663,0.5075510144233704,1.2214399576187134,6.0,0.0,0.8642860054969788,0.9462770223617554,20.00589942932129,0.2669999897480011,249.5264991,47.2036382,6.16805,26.369400024414062,4.220869868731825e-06,0.02437240071594715,0.10385199636220932,7.343240213231184e-06,ZTF18abrzzyk
2459069.6977546,2,1315197752815,20.79960060119629,/ztf/archive/sci/2020/0808/197755/ztf_20200808197755_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1.315197752815015e+18,t,8.0,1315.0,28.0,762.0,3050.340087890625,1347.6700439453125,249.5265434,47.2034309,19.839500427246094,0.18371200561523438,2.245029926300049,19.729799270629883,0.17470000684261322,0.7429909706115723,17.667999267578125,0.07599999755620956,5.8470001220703125,0.4740000069141388,0.13995899260044098,-0.10968299955129623,1.1720199584960938,0.8659999966621399,22.156999588012695,1.0698200464248657,2.0,0.8199999928474426,0.675000011920929,0.6996449828147888,0.5759270191192627,1.2148200273513794,6.0,0.0,0.88857102394104,0.9878829717636108,19.795299530029297,0.2287999987602234,249.5264991,47.2036382,6.32234,26.346500396728516,4.3320101212884765e-06,0.02464980073273182,0.10628999769687653,7.566010026494041e-06,ZTF18abrzzyk
2459069.6986921,2,1315198692815,20.892799377441406,/ztf/archive/sci/2020/0808/198692/ztf_20200808198692_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,SRG,1,t17_f5_c3,1.315198692815015e+18,t,4.0,1315.0,28.0,762.0,3051.93994140625,1344.5799560546875,249.5264766,47.2034582,19.917400360107422,0.17111100256443024,2.366569995880127,20.106300354003906,0.23739999532699585,0.6449620127677917,17.667999267578125,0.07599999755620956,5.8470001220703125,0.4740000069141388,0.2949660122394562,0.18887299299240112,1.1210700273513794,0.906000018119812,20.55620002746582,0.7864990234375,2.0,0.6949999928474426,0.5690000057220459,0.6199430227279663,0.5075510144233704,1.2214399576187134,6.0,0.0,0.8642860054969788,0.9462770223617554,20.00589942932129,0.2669999897480011,249.5264991,47.2036382,6.16805,26.369400024414062,4.220869868731825e-06,0.02437240071594715,0.10385199636220932,7.343240213231184e-06,ZTF18abrzzyk
2459069.7575463,3,1315257542815,20.48200035095215,/ztf/archive/sci/2020/0808/257546/ztf_20200808257546_000762_zi_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1.315257542815015e+18,t,39.0,1315.0,28.0,762.0,3034.6201171875,1337.0,249.5265686,47.2033746,19.766000747680664,0.10773900151252747,1.4896800518035889,19.67799949645996,0.2071000039577484,0.8509510159492493,17.25,0.05999999865889549,5.590000152587891,0.22200000286102295,-1.2184799909591675,-0.08801200240850449,1.2298699617385864,0.9800000190734863,37.87889862060547,0.8040459752082825,2.0,0.6949999928474426,0.6269999742507935,0.5651010274887085,0.5098099708557129,1.1084500551223755,6.0,0.0,0.7628570199012756,0.9382330179214478,19.83690071105957,0.2978000044822693,249.5263956,47.2035822,5.70156,26.552000045776367,1.666889943408023e-06,0.022342700511217117,0.18563400208950043,9.037759809871204e-06,ZTF18abrzzyk
2459069.7814699,3,1315281462815,20.426300048828125,/ztf/archive/sci/2020/0808/281470/ztf_20200808281470_000762_zi_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1315.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.55069923400879,1.6342700064342353e-06,0.022010700777173042,0.19571000337600708,9.018799573823344e-06,ZTF18abrzzyk
2459069.8431134,1,1315343112815,19.832300186157227,/ztf/archive/sci/2020/0808/342778/ztf_20200808342778_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1.315343112815015e+18,t,11.0,1315.0,28.0,762.0,3052.68994140625,1287.1600341796875,249.5264696,47.2033835,19.728599548339844,0.2171739935874939,1.1514999866485596,19.520200729370117,0.28859999775886536,0.7585309743881226,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,1.2722200155258179,-0.20844799280166626,2.890000104904175,0.9860000014305115,19.808000564575195,0.31205999851226807,0.8859459757804871,1.0190000534057617,0.8709999918937683,0.3525950014591217,0.30138400197029114,1.1699199676513672,4.0,0.0,0.9300000071525574,0.9572200179100037,19.483699798583984,0.35659998655319214,249.5264494,47.2035951,7.7,26.22760009765625,7.612500212417217e-06,0.03160789981484413,-0.03978180140256882,1.4942999769118614e-05,ZTF18abrzzyk
2459070.6985185,2,1316198512815,20.759899139404297,/ztf/archive/sci/2020/0809/198507/ztf_20200809198507_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1316.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.345199584960938,3.592819894038257e-06,0.022382499650120735,0.1109130010008812,6.262329861783655e-06,ZTF18abrzzyk
2459070.699456,2,1316199452815,20.791400909423828,/ztf/archive/sci/2020/0809/199444/ztf_20200809199444_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,SRG,1,t17_f5_c3,,,,1316.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.35540008544922,4.6059699343459215e-06,0.02532009966671467,0.11147099733352661,8.00593988969922e-06,ZTF18abrzzyk
2459070.7154977,1,1316215492815,20.88599967956543,/ztf/archive/sci/2020/0809/215498/ztf_20200809215498_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,SRG,1,t17_f5_c3,1.316215492815015e+18,t,8.0,1316.0,28.0,762.0,3058.4599609375,1315.8199462890625,249.5265044,47.2034758,20.05900001525879,0.17572900652885437,1.8181699514389038,19.99209976196289,0.1923999935388565,0.4445430040359497,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.21709699928760529,-0.06685800105333328,2.319999933242798,0.9750000238418579,14.037699699401855,0.8939449787139893,1.0446200370788574,0.7739999890327454,0.6420000195503235,0.33362099528312683,0.2767240107059479,1.2056100368499756,2.0,0.0,0.9157140254974365,1.0,19.94700050354004,0.22990000247955322,249.5264494,47.2035951,10.3299,26.341999053955078,4.51518008048879e-06,0.02516469918191433,-0.06834039837121964,7.843969797249883e-06,ZTF18abrzzyk
2459070.7145602,1,1316214562815,20.917600631713867,/ztf/archive/sci/2020/0809/214560/ztf_20200809214560_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1.316214562815015e+18,t,12.0,1316.0,28.0,762.0,3058.14990234375,1315.3800048828125,249.5265447,47.2035305,20.07200050354004,0.14410600066184998,1.2218300104141235,19.87179946899414,0.16910000145435333,0.3132140040397644,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.32044199109077454,-0.20021800696849823,2.490000009536743,0.9679999947547913,14.347000122070312,1.0457899570465088,0.9670040011405945,0.7450000047683716,0.7149999737739563,0.2991969883441925,0.28714901208877563,1.0419600009918213,4.0,0.0,0.9100000262260437,0.9298700094223022,19.689699172973633,0.17829999327659607,249.5264494,47.2035951,8.81805,26.356000900268555,4.9676500566420145e-06,0.026383500546216965,-0.07096809893846512,8.629080184618942e-06,ZTF18abrzzyk
2459070.7690625,3,1316269062815,20.310800552368164,/ztf/archive/sci/2020/0809/269051/ztf_20200809269051_000762_zi_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1316.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.55470085144043,1.5406300235554227e-06,0.021382000297307968,0.18880000710487366,8.427639841102064e-06,ZTF18abrzzyk
2459070.7814236,3,1316281422815,20.301799774169922,/ztf/archive/sci/2020/0809/281424/ztf_20200809281424_000762_zi_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1316.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.56089973449707,1.965260025826865e-06,0.024194499477744102,0.19362300634384155,1.0897299944190308e-05,ZTF18abrzzyk
2459071.6830556,2,1317183052815,20.78179931640625,/ztf/archive/sci/2020/0810/183056/ztf_20200810183056_000762_zr_c08_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1317.0,28.0,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.33919906616211,3.495699957056786e-06,0.022096000611782074,0.10858400166034698,6.072530140954768e-06,ZTF18abrzzyk
2459071.7180903,1,1317218092815,20.891199111938477,/ztf/archive/sci/2020/0810/218090/ztf_20200810218090_000762_zg_c08_o_q1_scimrefdiffimg.fits.fz,SRG,1,t17_f5_c3,1.317218092815015e+18,1,10.0,1317.0,28.0,762.0,3056.0,1303.2099609375,249.5264595,47.2034728,20.188899993896484,0.15074799954891205,0.853492021560669,20.22439956665039,0.2320999950170517,0.4323900043964386,18.371999740600586,0.050999999046325684,4.5,0.1770000010728836,0.2966189980506897,0.03549399971961975,1.23881995677948,0.8349999785423279,16.496700286865234,0.6667810082435608,2.0,0.7120000123977661,0.6869999766349792,0.5747389793395996,0.5545579791069031,1.036389946937561,3.0,0.0,0.9385709762573242,1.0,20.04960060119629,0.24639999866485596,249.5264494,47.2035951,6.42169,26.338899612426758,4.8171300477406476e-06,0.025964099913835526,-0.08221259713172913,8.425009582424536e-06,ZTF18abrzzyk
